customer_id,full_name,birth_date,gender,marital_status,occupation,education_level,income_range,religion,country,province,city,area_type,climate_zone,lifestyle_segment,interests,personal_values,brand_loyalty_score,purchase_frequency,last_purchase_date,avg_order_value,total_orders,preferred_channel,benefits_sought,feedback_score,age,generasi
CUST0291,T*** F******,2/27/1991,Female,Married,Field trials officer,D3,5-10M,Islam,Indonesia,DI Yogyakarta,Semarang,Urban,Tropis,Luxury seeker,"['Finance', 'Tech']","['Sustainability', 'Community']",7,Non-user,2025-07-28,"2,311,070",3,Website,['Hemat'],4,34,Millennial
CUST0292,R**** S******,5/11/1988,Female,Married,Automotive engineer,D3,5-10M,Hindu,Indonesia,Jambi,Palangkaraya,Rural,Dingin,Luxury seeker,"['Interior', 'Eco Living']","['Sustainability', 'Community']",2,Medium,2025-09-15,"539,608",22,Website,['Kualitas'],3,37,Millennial
CUST0293,D*** A********** S***,9/14/2002,Male,Single,Research scientist (maths),SMA,<5M,Hindu,Indonesia,Aceh,Bitung,Rural,Tropis,Eco-conscious,"['Travel', 'Fitness']","['Family-first', 'Security']",7,Heavy,2025-09-22,"691,790",1,App,"['Estetika', 'Fungsi']",1,23,Gen Z
CUST0294,P******* S******,11/1/1997,Female,Single,Commercial/residential surveyor,S1,<5M,Islam,Indonesia,Papua,Cimahi,Urban,Tropis,Luxury seeker,"['Finance', 'Tech']","['Efficiency', 'Prestige']",6,Heavy,2025-12-13,"454,253",23,Offline,['Ramah Lingkungan'],3,28,Millennial
CUST0295,R* E*** P******,1/14/1981,Male,Single,Camera operator,SMA,>10M,Islam,Indonesia,Kepulauan Riau,Pagaralam,Rural,Tropis,Luxury seeker,"['Finance', 'Tech']","['Freedom', 'Minimalism']",3,Heavy,2025-10-21,"2,440,555",3,Website,"['Estetika', 'Fungsi']",3,45,Gen X
CUST0296,I** E** U***** S***,7/13/1995,Male,Single,Freight forwarder,D3,5-10M,Katolik,Indonesia,Sumatera Barat,Banjarmasin,Suburban,Dingin,Luxury seeker,"['Finance', 'Tech']","['Family-first', 'Security']",2,Light,2025-12-14,"528,135",3,Website,"['Estetika', 'Fungsi']",3,30,Millennial
CUST0297,A****** B******,7/17/1983,Female,Single,Financial risk analyst,SMA,>10M,Katolik,Indonesia,Sumatera Selatan,Kediri,Suburban,Tropis,Family-oriented,"['Interior', 'Eco Living']","['Family-first', 'Security']",10,Light,2025-07-25,"1,795,855",14,Website,"['Estetika', 'Fungsi']",3,42,Millennial
CUST0298,W*** F*********,2/3/1996,Female,Single,Surgeon,S2,<5M,Katolik,Indonesia,Jawa Tengah,Meulaboh,Urban,Tropis,Family-oriented,"['Travel', 'Fitness']","['Family-first', 'Security']",8,Heavy,2025-12-19,"518,240",12,Social Media,['Hemat'],2,29,Millennial
CUST0299,H***** S**********,5/2/2004,Male,Single,Geoscientist,S1,5-10M,Kristen,Indonesia,Maluku Utara,Jayapura,Rural,Dingin,Eco-conscious,"['Finance', 'Tech']","['Family-first', 'Security']",8,Light,2025-12-24,"1,970,838",24,Offline,"['Estetika', 'Fungsi']",3,21,Gen Z
CUST0300,U*** H****** S***,9/9/1982,Female,Married,Environmental health practitioner,S2,>10M,Budha,Indonesia,Sumatera Selatan,Bitung,Suburban,Tropis,Family-oriented,"['Travel', 'Fitness']","['Sustainability', 'Community']",5,Non-user,2025-12-20,"1,368,866",20,Website,['Hemat'],1,43,Gen X
CUST0301,Z***** S******,8/3/1997,Male,Married,Insurance risk surveyor,SMA,<5M,Kristen,Indonesia,DI Yogyakarta,Padang,Suburban,Dingin,Luxury seeker,"['Interior', 'Eco Living']","['Sustainability', 'Community']",2,Non-user,2025-09-18,"2,033,646",6,Offline,"['Estetika', 'Fungsi']",4,28,Millennial
CUST0302,E*** P******,12/24/1982,Female,Married,Industrial buyer,SMA,>10M,Islam,Indonesia,Papua,Balikpapan,Suburban,Tropis,Family-oriented,"['Parenting', 'Cooking']","['Freedom', 'Minimalism']",7,Non-user,2025-12-07,"1,284,227",1,Website,['Ramah Lingkungan'],2,43,Gen X
CUST0303,D** V*** N*********,3/24/2001,Female,Single,Sports coach,S1,5-10M,Hindu,Indonesia,Papua,Pangkalpinang,Suburban,Tropis,Family-oriented,"['Parenting', 'Cooking']","['Family-first', 'Security']",9,Medium,2025-12-11,"1,390,041",12,Offline,"['Estetika', 'Fungsi']",5,24,Gen Z
CUST0304,D***** N*****,5/19/1988,Female,Married,Logistics and distribution manager,S1,>10M,Katolik,Indonesia,Sulawesi Barat,Ambon,Urban,Tropis,Eco-conscious,"['Finance', 'Tech']","['Freedom', 'Minimalism']",6,Heavy,2025-11-17,"1,971,687",20,Offline,"['Estetika', 'Fungsi']",1,37,Millennial
CUST0305,I** H******** S******* S***,8/21/2003,Female,Married,"Engineer, land",S2,5-10M,Katolik,Indonesia,Aceh,Magelang,Urban,Tropis,Luxury seeker,"['Finance', 'Tech']","['Freedom', 'Minimalism']",10,Heavy,2025-10-27,"2,298,375",2,Offline,['Hemat'],3,22,Gen Z
CUST0306,N**** S*******,2/22/1988,Male,Married,Chief Financial Officer,SMA,<5M,Hindu,Indonesia,Bengkulu,Pasuruan,Rural,Dingin,Family-oriented,"['Interior', 'Eco Living']","['Sustainability', 'Community']",8,Heavy,2025-07-25,"2,467,971",12,Social Media,['Ramah Lingkungan'],5,37,Millennial
CUST0307,U*** H*******,12/1/1987,Male,Single,Telecommunications researcher,D3,5-10M,Katolik,Indonesia,Papua,Tanjungpinang,Suburban,Dingin,Luxury seeker,"['Interior', 'Eco Living']","['Freedom', 'Minimalism']",7,Medium,2025-08-04,"1,368,141",25,App,['Kualitas'],3,38,Millennial
CUST0308,L*** P********,3/28/1997,Female,Married,Biomedical engineer,S2,<5M,Kristen,Indonesia,Riau,Subulussalam,Rural,Tropis,Eco-conscious,"['Interior', 'Eco Living']","['Freedom', 'Minimalism']",2,Non-user,2025-10-09,"1,210,988",11,App,['Ramah Lingkungan'],5,28,Millennial
CUST0309,Z*** S*******,7/31/2002,Female,Married,"Nurse, learning disability",D3,5-10M,Hindu,Indonesia,Lampung,Kendari,Suburban,Dingin,Family-oriented,"['Finance', 'Tech']","['Sustainability', 'Community']",9,Medium,2025-11-30,"1,547,897",6,Social Media,['Ramah Lingkungan'],5,23,Gen Z
CUST0310,G*** H*********,1/22/2005,Female,Single,"Engineer, electrical",D3,>10M,Katolik,Indonesia,Sulawesi Tengah,Lubuklinggau,Suburban,Tropis,Luxury seeker,"['Finance', 'Tech']","['Freedom', 'Minimalism']",7,Non-user,2025-08-12,"966,970",2,Website,"['Estetika', 'Fungsi']",3,20,Gen Z
CUST0311,I**** H******,12/8/1999,Female,Single,Interior and spatial designer,S1,>10M,Budha,Indonesia,Gorontalo,Bukittinggi,Urban,Dingin,Luxury seeker,"['Travel', 'Fitness']","['Efficiency', 'Prestige']",4,Heavy,2025-10-03,"802,570",9,Social Media,"['Estetika', 'Fungsi']",5,26,Gen Z
CUST0312,I** H******,2/24/1984,Female,Single,Geochemist,D3,5-10M,Kristen,Indonesia,Kalimantan Tengah,Yogyakarta,Suburban,Tropis,Eco-conscious,"['Interior', 'Eco Living']","['Freedom', 'Minimalism']",9,Medium,2025-12-29,"1,699,661",1,Social Media,['Hemat'],1,41,Millennial
CUST0313,I** A***** P******* S****,2/14/1984,Male,Married,Data scientist,SMA,5-10M,Hindu,Indonesia,Maluku,Cilegon,Suburban,Tropis,Family-oriented,"['Finance', 'Tech']","['Efficiency', 'Prestige']",2,Heavy,2025-08-03,"1,424,405",18,Offline,"['Estetika', 'Fungsi']",1,41,Millennial
CUST0314,D** M**** S********,3/27/2004,Male,Single,Gaffer,S1,>10M,Katolik,Indonesia,Riau,Manado,Rural,Dingin,Luxury seeker,"['Parenting', 'Cooking']","['Efficiency', 'Prestige']",3,Heavy,2025-12-23,"644,097",8,Social Media,"['Estetika', 'Fungsi']",3,21,Gen Z
CUST0315,H* K******* P******,12/15/1985,Male,Married,Chief Marketing Officer,SMA,5-10M,Katolik,Indonesia,Sulawesi Tengah,Padang,Rural,Dingin,Family-oriented,"['Finance', 'Tech']","['Freedom', 'Minimalism']",3,Light,2025-10-14,"1,319,249",11,Offline,['Hemat'],5,40,Millennial
CUST0316,R***** P*******,7/5/1983,Male,Single,"Conservator, furniture",D3,>10M,Katolik,Indonesia,Aceh,Bitung,Rural,Dingin,Minimalist,"['Interior', 'Eco Living']","['Sustainability', 'Community']",9,Medium,2025-08-24,"2,179,706",12,App,"['Estetika', 'Fungsi']",3,42,Millennial
CUST0317,I** H*** H*********,9/2/1993,Female,Single,Advertising copywriter,S1,<5M,Kristen,Indonesia,DKI Jakarta,Tangerang Selatan,Urban,Dingin,Minimalist,"['Parenting', 'Cooking']","['Sustainability', 'Community']",5,Heavy,2025-07-29,"2,102,195",15,Social Media,"['Estetika', 'Fungsi']",3,32,Millennial
CUST0318,d** D*** G******* M***,10/8/1986,Female,Single,Arts administrator,S1,<5M,Budha,Indonesia,DKI Jakarta,Blitar,Urban,Dingin,Family-oriented,"['Interior', 'Eco Living']","['Family-first', 'Security']",1,Heavy,2025-08-18,"1,693,089",5,Social Media,['Kualitas'],1,39,Millennial
CUST0319,A** W*****,7/26/1999,Female,Married,Physiological scientist,S1,<5M,Budha,Indonesia,Riau,Tebingtinggi,Urban,Tropis,Luxury seeker,"['Finance', 'Tech']","['Efficiency', 'Prestige']",10,Non-user,2025-08-19,"2,033,445",10,Social Media,"['Estetika', 'Fungsi']",2,26,Gen Z
CUST0320,M****** M******,1/31/1992,Female,Married,Animal nutritionist,S1,<5M,Kristen,Indonesia,Kepulauan Riau,Denpasar,Urban,Dingin,Minimalist,"['Finance', 'Tech']","['Family-first', 'Security']",7,Medium,2025-11-13,"296,653",0,Website,['Hemat'],4,33,Millennial
CUST0321,L**** P**********,2/8/2001,Male,Single,Quality manager,SMA,5-10M,Hindu,Indonesia,Lampung,Sukabumi,Rural,Dingin,Minimalist,"['Finance', 'Tech']","['Sustainability', 'Community']",6,Medium,2025-07-28,"2,381,298",3,App,"['Estetika', 'Fungsi']",4,24,Gen Z
CUST0322,F**** Y*****,1/10/1983,Female,Single,Secondary school teacher,D3,<5M,Kristen,Indonesia,Jawa Barat,Meulaboh,Suburban,Dingin,Family-oriented,"['Parenting', 'Cooking']","['Efficiency', 'Prestige']",7,Medium,2025-09-03,"1,600,186",9,Website,"['Estetika', 'Fungsi']",2,43,Gen X
CUST0323,P*** L******,7/2/2001,Female,Single,Local government officer,S1,<5M,Katolik,Indonesia,Nusa Tenggara Timur,Metro,Urban,Dingin,Luxury seeker,"['Interior', 'Eco Living']","['Family-first', 'Security']",2,Heavy,2026-01-10,"1,304,984",10,Social Media,['Kualitas'],4,24,Gen Z
CUST0324,A******* S**********,4/15/1999,Female,Married,"Therapist, speech and language",SMA,>10M,Islam,Indonesia,Kepulauan Riau,Meulaboh,Rural,Tropis,Eco-conscious,"['Interior', 'Eco Living']","['Efficiency', 'Prestige']",8,Light,2025-08-28,"2,492,664",21,App,['Hemat'],3,26,Gen Z
CUST0325,T*** P****** P********,1/14/1981,Female,Married,"Exhibitions officer, museum/gallery",S1,5-10M,Kristen,Indonesia,Sulawesi Utara,Banjarmasin,Rural,Tropis,Luxury seeker,"['Interior', 'Eco Living']","['Efficiency', 'Prestige']",9,Non-user,2025-08-16,"2,343,236",14,Website,['Hemat'],3,45,Gen X
CUST0326,P******* H****,6/13/1983,Female,Married,English as a foreign language teacher,SMA,<5M,Katolik,Indonesia,Kalimantan Utara,Surabaya,Urban,Tropis,Family-oriented,"['Interior', 'Eco Living']","['Freedom', 'Minimalism']",7,Light,2025-11-05,"2,281,284",8,Offline,['Ramah Lingkungan'],4,42,Millennial
CUST0327,L*** S**********,4/4/1993,Male,Married,Mechanical engineer,D3,5-10M,Budha,Indonesia,Kalimantan Barat,Cirebon,Rural,Dingin,Eco-conscious,"['Finance', 'Tech']","['Efficiency', 'Prestige']",1,Medium,2026-01-10,"662,068",15,Offline,['Kualitas'],4,32,Millennial
CUST0328,I** D**** P******,3/2/2000,Female,Married,Emergency planning/management officer,SMA,<5M,Hindu,Indonesia,Nusa Tenggara Timur,Tarakan,Suburban,Dingin,Family-oriented,"['Parenting', 'Cooking']","['Sustainability', 'Community']",3,Heavy,2025-12-26,"1,036,610",6,Offline,['Kualitas'],2,25,Gen Z
CUST0329,B****** H****,10/15/1996,Female,Single,"Exhibitions officer, museum/gallery",SMA,>10M,Budha,Indonesia,Sumatera Barat,Cirebon,Rural,Tropis,Family-oriented,"['Travel', 'Fitness']","['Efficiency', 'Prestige']",8,Heavy,2025-11-10,"2,246,577",0,Offline,['Hemat'],4,29,Millennial
CUST0330,G******* S******,6/27/1987,Female,Single,"Engineer, drilling",S1,>10M,Kristen,Indonesia,Sulawesi Utara,Pontianak,Urban,Tropis,Family-oriented,"['Parenting', 'Cooking']","['Family-first', 'Security']",5,Heavy,2025-12-20,"991,211",1,Social Media,['Ramah Lingkungan'],5,38,Millennial
CUST0331,T*** A***** D******* S****,6/24/1984,Male,Single,Theatre director,S1,<5M,Katolik,Indonesia,Kalimantan Barat,Tasikmalaya,Urban,Tropis,Family-oriented,"['Travel', 'Fitness']","['Family-first', 'Security']",5,Medium,2025-11-30,"790,180",24,Social Media,['Hemat'],1,41,Millennial
CUST0332,H**** W********,11/10/1984,Male,Married,Occupational hygienist,S2,<5M,Katolik,Indonesia,Papua,Pontianak,Rural,Tropis,Eco-conscious,"['Interior', 'Eco Living']","['Family-first', 'Security']",7,Light,2025-11-07,"2,283,402",19,Website,['Ramah Lingkungan'],1,41,Millennial
CUST0333,C********** F******,6/24/1983,Female,Single,"Radiographer, therapeutic",S2,>10M,Hindu,Indonesia,Maluku Utara,Langsa,Suburban,Dingin,Minimalist,"['Parenting', 'Cooking']","['Sustainability', 'Community']",7,Light,2025-11-20,"1,631,203",13,Social Media,['Hemat'],1,42,Millennial
CUST0334,M**** R********,11/2/1990,Female,Single,Economist,D3,5-10M,Hindu,Indonesia,Nusa Tenggara Timur,Tarakan,Rural,Tropis,Minimalist,"['Parenting', 'Cooking']","['Family-first', 'Security']",2,Non-user,2025-09-28,"925,885",4,Offline,['Kualitas'],5,35,Millennial
CUST0335,A** P******* S****,6/25/1990,Female,Single,Tax inspector,SMA,5-10M,Islam,Indonesia,Kalimantan Barat,Blitar,Rural,Tropis,Family-oriented,"['Parenting', 'Cooking']","['Sustainability', 'Community']",8,Light,2025-07-23,"1,049,780",18,App,['Hemat'],1,35,Millennial
CUST0336,K**** J******* M*****,3/27/1986,Female,Single,Counsellor,S2,<5M,Islam,Indonesia,Kalimantan Timur,Singkawang,Urban,Dingin,Minimalist,"['Interior', 'Eco Living']","['Family-first', 'Security']",8,Light,2025-09-19,"1,018,002",25,Website,['Kualitas'],2,39,Millennial
CUST0337,E** U****,5/26/2005,Male,Married,Chartered management accountant,SMA,>10M,Hindu,Indonesia,Nusa Tenggara Timur,Kendari,Rural,Tropis,Eco-conscious,"['Parenting', 'Cooking']","['Sustainability', 'Community']",1,Medium,2025-12-23,"1,725,552",14,Social Media,"['Estetika', 'Fungsi']",3,20,Gen Z
CUST0338,F******* P******,2/29/2004,Female,Married,Broadcast journalist,S1,>10M,Islam,Indonesia,Aceh,Palopo,Urban,Tropis,Eco-conscious,"['Finance', 'Tech']","['Sustainability', 'Community']",1,Medium,2025-09-23,"2,182,777",6,Social Media,['Kualitas'],2,21,Gen Z
CUST0339,H****** F*****,10/9/1988,Female,Single,Personnel officer,SMA,>10M,Katolik,Indonesia,Aceh,Tebingtinggi,Suburban,Tropis,Family-oriented,"['Parenting', 'Cooking']","['Sustainability', 'Community']",2,Medium,2025-08-18,"2,280,435",23,Social Media,"['Estetika', 'Fungsi']",4,37,Millennial
CUST0340,d** B******** K*********,2/16/1994,Male,Single,Technical brewer,D3,5-10M,Katolik,Indonesia,Nusa Tenggara Timur,Metro,Rural,Dingin,Eco-conscious,"['Interior', 'Eco Living']","['Sustainability', 'Community']",2,Non-user,2025-11-20,"2,453,846",15,Offline,['Hemat'],4,31,Millennial
CUST0341,R****** F*********,11/3/2005,Female,Married,Hospital pharmacist,D3,5-10M,Islam,Indonesia,Sulawesi Tengah,Cilegon,Rural,Tropis,Family-oriented,"['Interior', 'Eco Living']","['Sustainability', 'Community']",5,Non-user,2025-07-20,"2,250,566",3,Social Media,['Ramah Lingkungan'],4,20,Gen Z
CUST0342,E*** W*****,11/19/1990,Female,Single,"Designer, multimedia",S1,<5M,Kristen,Indonesia,DI Yogyakarta,Bima,Suburban,Dingin,Family-oriented,"['Finance', 'Tech']","['Efficiency', 'Prestige']",10,Light,2025-12-06,"2,323,905",22,Social Media,['Kualitas'],3,35,Millennial
CUST0343,A** A****** S***,8/5/1982,Female,Married,Training and development officer,S2,5-10M,Kristen,Indonesia,Sulawesi Utara,Makassar,Rural,Tropis,Minimalist,"['Travel', 'Fitness']","['Family-first', 'Security']",3,Medium,2026-01-05,"698,840",19,Social Media,['Hemat'],4,43,Gen X
CUST0344,F********* N*********,10/25/1994,Female,Single,Outdoor activities/education manager,D3,5-10M,Budha,Indonesia,Gorontalo,Banjarbaru,Urban,Tropis,Minimalist,"['Interior', 'Eco Living']","['Freedom', 'Minimalism']",3,Medium,2025-11-29,"2,112,885",16,App,['Hemat'],3,31,Millennial
CUST0345,G**** K******,11/23/1998,Female,Single,Artist,SMA,<5M,Budha,Indonesia,Lampung,Surabaya,Urban,Dingin,Minimalist,"['Interior', 'Eco Living']","['Freedom', 'Minimalism']",1,Light,2025-10-01,"2,266,715",22,App,['Hemat'],4,27,Millennial
CUST0346,A** A*****,6/30/1999,Female,Single,Chartered loss adjuster,SMA,<5M,Budha,Indonesia,Bengkulu,Bukittinggi,Urban,Tropis,Luxury seeker,"['Travel', 'Fitness']","['Efficiency', 'Prestige']",6,Medium,2025-09-12,"1,888,786",22,Social Media,"['Estetika', 'Fungsi']",1,26,Gen Z
CUST0347,D***** N******,7/26/2002,Male,Married,"Horticulturist, amenity",S1,>10M,Kristen,Indonesia,Gorontalo,Dumai,Urban,Tropis,Family-oriented,"['Parenting', 'Cooking']","['Sustainability', 'Community']",4,Non-user,2025-08-01,"1,017,970",16,Website,['Hemat'],3,23,Gen Z
CUST0348,N**** W********,2/26/1996,Female,Married,Geochemist,S1,>10M,Kristen,Indonesia,Riau,Lhokseumawe,Urban,Dingin,Luxury seeker,"['Finance', 'Tech']","['Family-first', 'Security']",7,Non-user,2025-08-03,"2,270,647",16,Offline,['Hemat'],4,29,Millennial
CUST0349,K****** N**********,11/17/2001,Male,Single,Product designer,SMA,<5M,Katolik,Indonesia,Papua,Denpasar,Suburban,Dingin,Luxury seeker,"['Parenting', 'Cooking']","['Sustainability', 'Community']",7,Heavy,2025-07-25,"1,735,396",20,Website,['Hemat'],5,24,Gen Z
CUST0350,R***** S******,12/31/1988,Female,Married,"Surveyor, rural practice",S1,5-10M,Katolik,Indonesia,Kepulauan Bangka Belitung,Pangkalpinang,Suburban,Tropis,Minimalist,"['Finance', 'Tech']","['Family-first', 'Security']",8,Medium,2025-07-28,"2,247,054",19,Social Media,['Ramah Lingkungan'],4,37,Millennial
CUST0351,D** H***** R********* S***,3/8/1985,Male,Single,Surgeon,SMA,5-10M,Budha,Indonesia,Nusa Tenggara Timur,Bau-Bau,Suburban,Dingin,Luxury seeker,"['Interior', 'Eco Living']","['Efficiency', 'Prestige']",2,Light,2025-07-28,"1,423,006",24,Website,['Hemat'],1,40,Millennial
CUST0352,R*** N***** S********,3/18/1993,Female,Married,Careers information officer,S2,<5M,Budha,Indonesia,Sulawesi Utara,Prabumulih,Urban,Tropis,Minimalist,"['Interior', 'Eco Living']","['Freedom', 'Minimalism']",2,Heavy,2025-10-01,"1,952,260",3,Social Media,['Ramah Lingkungan'],5,32,Millennial
CUST0353,D*** M**** S******* S****,5/6/2004,Male,Married,Community arts worker,D3,5-10M,Budha,Indonesia,Sumatera Utara,Pekalongan,Rural,Tropis,Minimalist,"['Interior', 'Eco Living']","['Freedom', 'Minimalism']",10,Medium,2025-12-11,"1,857,290",16,Website,['Hemat'],3,21,Gen Z
CUST0354,S**** B*** G******* S*****,4/27/1995,Male,Married,Careers information officer,SMA,5-10M,Kristen,Indonesia,Kalimantan Tengah,Cimahi,Rural,Dingin,Family-oriented,"['Travel', 'Fitness']","['Sustainability', 'Community']",1,Non-user,2025-11-26,"2,249,146",15,Website,"['Estetika', 'Fungsi']",1,30,Millennial
CUST0355,I** H*** S*********** S***,11/8/1994,Female,Married,Chartered loss adjuster,S2,>10M,Katolik,Indonesia,Jawa Tengah,Sorong,Rural,Dingin,Family-oriented,"['Parenting', 'Cooking']","['Family-first', 'Security']",7,Medium,2025-09-30,"574,779",4,Social Media,"['Estetika', 'Fungsi']",2,31,Millennial
CUST0356,T*** P**** H******** S****,12/21/1998,Male,Single,Youth worker,S2,>10M,Hindu,Indonesia,Maluku Utara,Purwokerto,Urban,Tropis,Minimalist,"['Travel', 'Fitness']","['Family-first', 'Security']",2,Heavy,2025-11-08,"1,081,568",9,App,['Kualitas'],1,27,Millennial
CUST0357,C******** P********,10/27/1997,Female,Married,Theatre stage manager,S1,5-10M,Katolik,Indonesia,Sulawesi Barat,Binjai,Suburban,Tropis,Luxury seeker,"['Finance', 'Tech']","['Family-first', 'Security']",1,Light,2025-11-07,"2,250,379",6,Website,"['Estetika', 'Fungsi']",1,28,Millennial
CUST0358,T* T***** N******* S******,11/4/2005,Male,Married,Paediatric nurse,SMA,>10M,Islam,Indonesia,Gorontalo,Bima,Suburban,Dingin,Minimalist,"['Parenting', 'Cooking']","['Freedom', 'Minimalism']",7,Non-user,2025-09-06,"2,127,535",19,Website,['Kualitas'],5,20,Gen Z
CUST0359,C**** S********,1/27/1993,Female,Married,Operational researcher,D3,5-10M,Katolik,Indonesia,Sulawesi Utara,Samarinda,Urban,Dingin,Family-oriented,"['Finance', 'Tech']","['Family-first', 'Security']",6,Heavy,2025-08-13,"2,405,679",14,Offline,['Hemat'],2,32,Millennial
CUST0360,S****** P******,1/28/2001,Male,Married,Artist,SMA,>10M,Budha,Indonesia,Riau,Bandung,Urban,Tropis,Eco-conscious,"['Finance', 'Tech']","['Family-first', 'Security']",9,Heavy,2025-12-08,"520,637",17,Website,['Hemat'],3,24,Gen Z
CUST0361,Y****** S********,3/17/1996,Male,Married,Insurance risk surveyor,SMA,<5M,Budha,Indonesia,Bali,Medan,Rural,Dingin,Family-oriented,"['Travel', 'Fitness']","['Family-first', 'Security']",1,Light,2025-09-09,"1,233,289",13,App,['Ramah Lingkungan'],4,29,Millennial
CUST0362,U** H********,10/7/1996,Female,Single,IT sales professional,SMA,<5M,Budha,Indonesia,Jawa Barat,Kediri,Urban,Dingin,Luxury seeker,"['Finance', 'Tech']","['Freedom', 'Minimalism']",2,Medium,2025-09-07,"940,287",13,Website,['Hemat'],5,29,Millennial
CUST0363,I**** P******,11/2/2004,Female,Single,Optometrist,SMA,<5M,Katolik,Indonesia,DKI Jakarta,Sibolga,Suburban,Tropis,Minimalist,"['Finance', 'Tech']","['Family-first', 'Security']",6,Light,2025-12-07,"1,094,905",3,App,['Kualitas'],2,21,Gen Z
CUST0364,R*** A***** S******* M****,7/10/1996,Male,Married,Operations geologist,SMA,5-10M,Katolik,Indonesia,Sumatera Selatan,Banjarmasin,Urban,Dingin,Family-oriented,"['Parenting', 'Cooking']","['Sustainability', 'Community']",8,Heavy,2025-08-12,"1,166,861",7,App,['Ramah Lingkungan'],5,29,Millennial
